Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, eta1, kappa_k, kappa, sig, lam, mup, sigp, rsmax, n, alpha, alpha1, alpha2, betam1, gamma, eta1.median, kappa_k.median, kappa.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, n.median, alpha.median, alpha1.median, alpha2.median, betam1.median, gamma.median, eta1.q5, kappa_k.q5, kappa.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, n.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, gamma.q5, eta1.q95, kappa_k.q95, kappa.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, n.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, gamma.q95, eta1.var, kappa_k.var, kappa.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, n.var, alpha.var, alpha1.var, alpha2.var, betam1.var, gamma.var, eta1.q5_w_mnoise, kappa_k.q5_w_mnoise, kappa.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, n.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, gamma.q5_w_mnoise, eta1.q95_w_mnoise, kappa_k.q95_w_mnoise, kappa.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, n.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, gamma.q95_w_mnoise, eta1.var_w_mnoise, kappa_k.var_w_mnoise, kappa.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, n.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, gamma.var_w_mnoise
113, 2.8571, 0.31616, 0.03225, 0, 2.5, 1.0324, 1.8626, 1.0307, 0.96094, 0.18993, 0.54525, 0.61087, 1.8719, 0.88025, 4.4176, 0.00315, 4.63, 0.39424, 0.00324, 0.18524, 1.4335, 0.85962, 0.9757, 0.31293, 0.54151, 3.103, 3.5234, 0.63867, 3.5357, 0.0093021, 4.7138, 0.73291, 0.0031916, 0.28224, 1.4335, 0.42014, 0.95676, 0.3129, 0.54141, 3.1025, 3.5227, 0.63855, 1.585, 0.003802, 4.101, 0.52938, -0.00079196, 0.13335, 1.4336, 1.2991, 0.99464, 0.31295, 0.54162, 3.1035, 3.5241, 0.63879, 5.4864, 0.014802, 5.3266, 0.93644, 0.0071751, 0.43113, 9.718e-10, 0.071385, 0.00013264, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.4065, 1.1181e-05, 0.13879, 0.015311, 5.8652e-06, 0.0081935, 0.7225, 0.33052, 0.92445, 0.011677, 0.25903, -0.87435, -0.32529, 0.27844, -0.15423, -0.001649, -0.093403, -0.19819, -0.003358, 0.12478, 2.1446, 1.3887, 1.027, 0.61418, 0.82399, 7.0803, 7.372, 0.9989, 7.2257, 0.020253, 9.521, 1.664, 0.0097412, 0.4397, 0.18686, 0.10347, 0.00097086, 0.033543, 0.029494, 5.8469, 5.4748, 0.047962, 5.0326, 4.4326e-05, 8.5415, 0.32043, 1.5855e-05, 0.0091637
114, 3, 0.19839, 0.09253, 0.29999, 1.25, 0.46631, 0.8444, 0.99398, 1.0105, 0.39035, 0.62902, 9.1622, 7.9092, 0.51502, 1.0462, 0.00408, 0.89151, 0.3852, 0.00141, 0.54463, 1.2902, 0.96429, 0.99507, 0.51029, 0.47764, 4.0759, 4.4302, 0.6793, 2.2612, 0.0067543, 2.7075, 0.82943, 0.0051201, 0.48619, 1.2902, 0.74977, 0.98118, 0.51026, 0.47753, 4.0754, 4.4295, 0.67918, 0.80659, 0.0045255, 2.3537, 0.64259, 0.0030016, 0.35017, 1.2903, 1.1788, 1.009, 0.51031, 0.47774, 4.0764, 4.4309, 0.67943, 3.7157, 0.0089832, 3.0614, 1.0163, 0.0072386, 0.62221, 9.718e-10, 0.017009, 7.1271e-05, 2.5427e-10, 3.9943e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.78202, 1.8362e-06, 0.046288, 0.012903, 1.6588e-06, 0.0068383, 0.39366, 0.71096, 0.9671, 0.20904, -0.10833, 0.32005, 0.74365, 0.37273, -3.2837, -0.0010008, 1.5543, 0.080454, 0.00020808, 0.10949, 2.1868, 1.2176, 1.023, 0.81154, 1.0636, 7.8317, 8.1167, 0.98588, 7.806, 0.014509, 3.8607, 1.5784, 0.010032, 0.86289, 0.29711, 0.023721, 0.00028911, 0.033543, 0.12691, 5.2138, 5.0232, 0.034739, 11.364, 2.2229e-05, 0.49155, 0.20734, 8.918e-06, 0.052449
115, 3, 0.08565, 0.0053, 0.10663, 3.7778, 0.69394, 1.3432, 0.11516, 0.94268, 0.14633, 0.64441, 2.4492, 9.0513, 0.44777, 1.724, 0.03067, 1.4989, 0.14345, 0.01056, 0.29009, 1.4285, 0.81912, 1.0029, 0.40129, 0.50458, 3.9316, 5.9175, 0.64924, 3.7221, 0.0038574, 4.6031, 0.79153, 0.014742, 0.33389, 1.4285, 0.31226, 0.98277, 0.40126, 0.50448, 3.9311, 5.9169, 0.64911, 1.7641, -0.0029465, 3.9754, 0.58437, 0.010194, 0.18481, 1.4286, 1.326, 1.023, 0.40131, 0.50469, 3.9321, 5.9182, 0.64936, 5.6802, 0.010661, 5.2309, 0.9987, 0.01929, 0.48297, 9.718e-10, 0.094958, 0.00014988, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.4171, 1.711e-05, 0.14568, 0.015863, 7.6448e-06, 0.0082146, 0.86118, 0.28008, 0.95021, 0.10004, 0.2067, -0.27741, 1.8606, 0.31629, 0.020859, -0.0080889, -0.5097, -0.14678, 0.008368, 0.16638, 1.9959, 1.3582, 1.0556, 0.70254, 0.80246, 8.1406, 9.9745, 0.98219, 7.4234, 0.015804, 9.716, 1.7298, 0.021116, 0.50139, 0.11897, 0.1074, 0.0010263, 0.033543, 0.032797, 6.5479, 6.0833, 0.040973, 5.0634, 5.2749e-05, 9.6621, 0.32542, 1.5015e-05, 0.010371
116, 2, 0.09264, 0.05925, 0.34991, 2, 0.67782, 1.9187, 1.0202, 1.0043, 0.73189, 0.5872, 4.3509, 6.534, 0.26571, 1.6666, 0.00039, 2.2658, 1.0987, 0.00197, 0.4097, 1.2499, 0.99312, 1.0046, 0.54671, 0.43564, 4.0149, 5.2746, 0.64581, 2.5742, 0.0010044, 2.7312, 0.90682, 0.005866, 0.44458, 1.2498, 0.62952, 0.98977, 0.54668, 0.43554, 4.0145, 5.274, 0.64568, 1.0796, -0.0036953, 2.3043, 0.72115, 0.002012, 0.34871, 1.2499, 1.3567, 1.0194, 0.54674, 0.43575, 4.0154, 5.2753, 0.64593, 4.0687, 0.0057042, 3.1581, 1.0925, 0.00972, 0.54045, 9.718e-10, 0.048865, 8.1052e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.82559, 8.164e-06, 0.067348, 0.012742, 5.4899e-06, 0.0033972, 0.48885, 0.57869, 0.96135, 0.24546, 0.20413, -0.050869, -2.3065, 0.065154, 0.4775, -0.017791, 0.86398, 0.090812, -0.0081444, 0.23192, 2.0109, 1.4076, 1.0478, 0.84796, 0.66715, 8.0808, 12.856, 1.2265, 4.6709, 0.019799, 4.5984, 1.7228, 0.019876, 0.65723, 0.21407, 0.063484, 0.00069089, 0.033543, 0.01981, 6.11, 21.243, 0.12462, 1.6248, 0.00013057, 1.2887, 0.24611, 7.2551e-05, 0.016715
117, 2, 0.14601, 0.09329, 0.19249, 0.91398, 0.52222, 1.3221, 0.9648, 0.97348, 0.46122, 0.58372, 3.1514, 7.0269, 0.76032, 2.0457, 0.00081, 0.72112, 1.9994, 9e-05, 0.22584, 1.2554, 0.96807, 0.98713, 0.49848, 0.45939, 4.3321, 4.7348, 0.6843, 1.5605, 0.0056827, 2.6299, 0.87914, 0.0034883, 0.38103, 1.2553, 0.83621, 0.9735, 0.49845, 0.45929, 4.3317, 4.7342, 0.68418, 0.49841, 0.0022637, 2.2045, 0.69789, 0.0010059, 0.25904, 1.2554, 1.0999, 1.0008, 0.4985, 0.4595, 4.3326, 4.7355, 0.68442, 2.6226, 0.0091017, 3.0553, 1.0604, 0.0059707, 0.50303, 9.718e-10, 0.0064269, 6.8671e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.41695, 4.3206e-06, 0.066885, 0.012143, 2.2776e-06, 0.0055012, 0.48303, 0.73101, 0.94445, 0.19723, 0.34158, 0.53902, 1.4483, 0.43718, -0.09763, -0.016405, 0.10205, 0.020632, -0.010441, -0.035882, 2.0277, 1.2051, 1.0298, 0.79973, 0.57721, 8.1252, 8.0214, 0.93142, 3.2187, 0.027771, 5.1577, 1.7377, 0.017418, 0.79795, 0.22049, 0.020772, 0.00067333, 0.033543, 0.0051303, 5.3179, 3.9922, 0.022572, 1.0162, 0.00018032, 2.3618, 0.27242, 7.1716e-05, 0.064245
118, 2, 0.49951, 0.06108, 0.19991, 0.83333, 0.96807, 1.0918, 0.10465, 0.9388, 0.46876, 0.48336, 1.8148, 1.8405, 0.5554, 1.4394, 0.01807, 4.2691, 0.79368, 0.00225, 0.33046, 1.284, 0.31137, 0.95029, 0.35647, 0.54588, 3.3631, 3.3546, 0.61503, 2.4937, 0.0080459, 4.8353, 0.66666, 0.0021386, 0.34984, 1.2839, -0.064021, 0.93548, 0.35644, 0.54578, 3.3626, 3.3539, 0.6149, 0.53367, 0.00083553, 4.3782, 0.48006, -0.0031278, 0.20889, 1.284, 0.68677, 0.9651, 0.35649, 0.54598, 3.3636, 3.3553, 0.61515, 4.4537, 0.015256, 5.2925, 0.85326, 0.007405, 0.49079, 9.718e-10, 0.052086, 8.1049e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.4199, 1.9216e-05, 0.077241, 0.01287, 1.0251e-05, 0.0073434, 0.93543, -0.10781, 0.89451, 0.055218, 0.26253, -0.51244, -0.75789, 0.32982, -0.31885, -0.004231, 2.3639, -0.11771, -0.011736, 0.18715, 1.6325, 0.73056, 1.0061, 0.65772, 0.82923, 7.2387, 7.4671, 0.90023, 5.3062, 0.020323, 7.3068, 1.451, 0.016013, 0.51252, 0.044896, 0.064947, 0.0011501, 0.033543, 0.029675, 5.5516, 6.251, 0.030065, 2.9238, 5.5709e-05, 2.2576, 0.2274, 7.115e-05, 0.0097823
119, 1, 0.16347, 0.19037, 0.24754, 0.61798, 0.48998, 1.9915, 0.89667, 0.96272, 0.92221, 0.04959, 6.2215, 5.5561, 0.97203, 1.1625, 0.00154, 2.4091, 1.4267, 0.00032, 0.8519, 1.2685, 1.2311, 0.99421, 0.54374, 0.38264, 4.1589, 3.3233, 0.78958, 2.3753, 0.0022284, 1.2571, 0.96425, 0.0011218, 0.48213, 1.2685, 0.7204, 0.97669, 0.54372, 0.38254, 4.1584, 3.3226, 0.78946, 0.72829, -0.0048458, 0.76772, 0.75767, -0.0033452, 0.33348, 1.2686, 1.7419, 1.0117, 0.54377, 0.38275, 4.1594, 3.324, 0.7897, 4.0223, 0.0093026, 1.7464, 1.1708, 0.0055888, 0.63078, 9.718e-10, 0.096412, 0.00011339, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.0026, 1.8497e-05, 0.088513, 0.015774, 7.3753e-06, 0.0081673, 0.67617, 0.68972, 0.95191, 0.24249, 0.10204, 0.17242, -0.45112, 0.46357, -0.31904, -0.009672, -0.58097, 0.085446, -0.0059758, 0.0086373, 1.8609, 1.7725, 1.0365, 0.84499, 0.66324, 8.1454, 7.0977, 1.1156, 5.0696, 0.014129, 3.0951, 1.8431, 0.0082193, 0.95562, 0.1297, 0.10834, 0.00066121, 0.033543, 0.029102, 5.8739, 5.2655, 0.039283, 2.6832, 5.2344e-05, 1.2487, 0.28545, 1.8619e-05, 0.082864
120, 1.6364, 0.47262, 0.03348, 0.11602, 2.0833, 1.5363, 1.4028, 0.15006, 1.0022, 0.50014, 0.49162, 0.30596, 0.15384, 0.8765, 6.4854, 0.00278, 3.9258, 1.7013, 0.0008, 0.45068, 1.3639, 0.65195, 0.97109, 0.31043, 0.5212, 2.2153, 2.1722, 0.59043, 4.8698, 0.010133, 5.3289, 0.58573, 0.0016501, 0.34843, 1.3638, 0.52338, 0.95454, 0.31041, 0.5211, 2.2148, 2.1716, 0.59031, 3.1832, 0.0049618, 4.7723, 0.39198, -0.0027884, 0.2073, 1.3639, 0.78052, 0.98764, 0.31046, 0.52131, 2.2158, 2.1729, 0.59056, 6.5563, 0.015304, 5.8855, 0.77948, 0.0060887, 0.48956, 9.718e-10, 0.0061099, 0.00010123, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.0513, 9.8832e-06, 0.11451, 0.013875, 7.2816e-06, 0.0073616, 0.88373, 0.41319, 0.9247, 0.0091821, 0.23917, -1.7693, -1.8619, 0.14493, 2.1842, -0.00056339, 0.7492, -0.1098, -0.0084366, 0.11572, 1.844, 0.89071, 1.0175, 0.61168, 0.80324, 6.1999, 6.2063, 1.0359, 7.5553, 0.020829, 9.9086, 1.2813, 0.011737, 0.58114, 0.085215, 0.02107, 0.00079547, 0.033543, 0.0294, 5.8683, 6.015, 0.073357, 2.6657, 4.2287e-05, 7.7521, 0.1788, 3.7605e-05, 0.020016
121, 3.0049, 0.29001, 0.1222, 0.36241, 1.3544, 0.4912, 0.70056, 1.0224, 0.95228, 0.55356, 0.52164, 3.282, 8.3565, 0.70635, 9.8307, 0.0041, 1.2722, 1.1184, 0.00337, 0.22723, 1.3197, 0.95026, 0.99123, 0.50201, 0.47329, 3.7867, 3.656, 0.70762, 3.4386, 0.0059523, 3.494, 0.79175, 0.0030288, 0.54605, 1.3197, 0.84881, 0.97885, 0.50198, 0.47318, 3.7862, 3.6553, 0.7075, 1.9657, 0.0031961, 3.085, 0.60386, 0.00094123, 0.41732, 1.3198, 1.0517, 1.0036, 0.50203, 0.47339, 3.7872, 3.6567, 0.70774, 4.9114, 0.0087086, 3.9029, 0.97964, 0.0051164, 0.67477, 9.718e-10, 0.0038038, 5.6561e-05, 2.5427e-10, 3.9943e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.80181, 2.8079e-06, 0.061812, 0.013048, 1.6108e-06, 0.0061248, 1.0589, 0.80296, 0.9574, 0.20076, -0.07525, 0.16043, -0.66819, 0.31195, -0.86177, -0.001402, 1.3562, -0.081995, -0.0018341, 0.20641, 1.5805, 1.0976, 1.025, 0.80326, 1.0218, 7.413, 7.9802, 1.1033, 7.7389, 0.013307, 5.6318, 1.6655, 0.0078918, 0.88568, 0.025138, 0.0080196, 0.00042281, 0.033543, 0.11121, 4.8603, 6.9112, 0.057865, 6.8352, 1.9991e-05, 1.6892, 0.28217, 8.7406e-06, 0.042636
122, 2.5, 0.1772, 0.06191, 0.62894, 0.97222, 0.71036, 1.3319, 0.98766, 1.0249, 0.78606, 0.36303, 0.70813, 4.0561, 0.6705, 1.7662, 0.00041, 4.6109, 0.04023, 0.00619, 0.70602, 1.1355, 0.89051, 0.98005, 0.64544, 0.43229, 3.7162, 4.7132, 0.58834, 2.2041, 0.0081397, 4.2849, 0.8118, 0.0083221, 0.79317, 1.1354, 0.68925, 0.96085, 0.64541, 0.43219, 3.7157, 4.7125, 0.58822, 0.32509, 0.003761, 3.667, 0.61262, 0.005008, 0.64764, 1.1355, 1.0918, 0.99924, 0.64547, 0.43239, 3.7167, 4.7139, 0.58847, 4.0831, 0.012518, 4.9029, 1.011, 0.011636, 0.9387, 9.718e-10, 0.014972, 0.00013621, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.3049, 7.0867e-06, 0.14114, 0.014663, 4.0596e-06, 0.0078277, 0.42807, 0.64531, 0.90442, 0.34419, 0.12396, -0.32559, 0.98907, 0.17846, -0.59827, -0.0076564, 0.1551, -0.095743, -0.0013003, 0.60813, 1.8429, 1.1357, 1.0557, 0.94669, 0.74062, 7.758, 8.4373, 0.99823, 5.0064, 0.023936, 8.4148, 1.7193, 0.017944, 0.97821, 0.18497, 0.022222, 0.002114, 0.033543, 0.035138, 6.0381, 5.1261, 0.062096, 2.9026, 9.2225e-05, 6.304, 0.30442, 3.4223e-05, 0.012656
123, 4.56, 0.08105, 0.04323, 0.3, 2.0833, 0.43786, 0.77524, 0.97414, 1.0296, 0.25943, 0.37286, 7.8545, 6.1041, 0.50491, 4.5075, 0.00059, 3.0009, 1.6848, 0.00811, 0.40783, 1.3429, 1.0461, 0.99544, 0.52909, 0.49961, 3.9071, 4.9025, 0.63901, 3.1599, 0.00052945, 2.7685, 0.88152, 0.016078, 0.54124, 1.3428, 0.84774, 0.98113, 0.52906, 0.4995, 3.9066, 4.9018, 0.63888, 1.8544, -0.002034, 2.3664, 0.69375, 0.013841, 0.41728, 1.3429, 1.2444, 1.0097, 0.52912, 0.49971, 3.9076, 4.9032, 0.63913, 4.4654, 0.0030929, 3.1706, 1.0693, 0.018315, 0.66519, 9.718e-10, 0.014542, 7.5642e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.62996, 2.4288e-06, 0.059757, 0.013032, 1.8493e-06, 0.0056789, 0.61455, 0.74891, 0.95171, 0.22784, 0.092783, 0.52758, -3.3937, 0.025852, 1.7284, -0.0029108, 1.6024, 0.073492, 0.012874, 0.2931, 2.0712, 1.3433, 1.0392, 0.83034, 0.90643, 7.2866, 13.199, 1.2522, 4.5915, 0.0039697, 3.9346, 1.6895, 0.019282, 0.78938, 0.19606, 0.032641, 0.00070694, 0.033543, 0.061173, 4.2214, 25.439, 0.13896, 0.75747, 4.3745e-06, 0.50258, 0.24132, 3.7941e-06, 0.022758
124, 4, 0.20693, 0.04168, 0.03201, 1.8518, 0.4529, 1.7457, 1.0113, 1.0498, 0.36988, 0.59743, 4.4016, 7.0713, 0.71551, 3.1756, 0.00048, 9.0048, 0.86158, 0.00036, 0.39376, 1.401, 0.97149, 0.98332, 0.3789, 0.55748, 4.1488, 4.8533, 0.66114, 2.4725, 0.005286, 4.1995, 0.67579, 0.0020487, 0.30439, 1.401, 0.7158, 0.96623, 0.37888, 0.55737, 4.1483, 4.8526, 0.66102, 0.69044, 0.0017697, 3.626, 0.49023, -0.00084723, 0.16079, 1.4011, 1.2272, 1.0004, 0.37893, 0.55758, 4.1493, 4.854, 0.66126, 4.2545, 0.0088024, 4.7731, 0.86135, 0.0049446, 0.448, 9.718e-10, 0.024164, 0.00010795, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.1737, 4.5701e-06, 0.12159, 0.012727, 3.0997e-06, 0.0076223, 0.30698, 0.62912, 0.93215, 0.077656, 0.27069, 0.29311, 1.1072, 0.3018, -0.25242, -0.0019668, -2.1152, -0.23566, -0.0020634, 0.037493, 2.4951, 1.3139, 1.0345, 0.68015, 0.84426, 8.0045, 8.5994, 1.0205, 5.1973, 0.012539, 10.514, 1.5872, 0.0061608, 0.57129, 0.44241, 0.043324, 0.00096768, 0.033543, 0.030399, 5.4948, 5.1868, 0.047726, 2.7443, 1.9443e-05, 14.739, 0.30705, 6.2499e-06, 0.026329
125, 6.5574, 0.1049, 0.07474, 0.41345, 0.88496, 0.25882, 1.3898, 0.97767, 1.0006, 0.52635, 0.62317, 2.6686, 1.3968, 0.73467, 7.1455, 0.01, 1.1599, 1.6915, 0.00834, 0.83978, 1.33, 0.9492, 0.98996, 0.60411, 0.51526, 3.585, 3.4489, 0.63584, 3.7489, 0.0052173, 3.3796, 0.87027, 0.0061495, 0.86192, 1.33, 0.80271, 0.97499, 0.60408, 0.51516, 3.5845, 3.4482, 0.63571, 2.6097, 0.0017541, 2.8833, 0.6884, 0.0041391, 0.75189, 1.3301, 1.0957, 1.0049, 0.60414, 0.51536, 3.5855, 3.4495, 0.63596, 4.888, 0.0086805, 3.8759, 1.0521, 0.0081598, 0.97194, 9.718e-10, 0.0079323, 8.2884e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.47967, 4.433e-06, 0.091035, 0.012225, 1.4938e-06, 0.0044743, 0.66296, 0.71266, 0.94221, 0.30286, 0.23323, -0.40004, 0.81256, 0.30533, 1.3259, -0.0047636, 0.39005, -0.00949, 0.0014198, 0.56767, 1.9971, 1.1857, 1.0377, 0.90536, 0.79729, 7.57, 6.0851, 0.96635, 6.1718, 0.015198, 6.3692, 1.75, 0.010879, 1.1562, 0.16447, 0.020681, 0.00084279, 0.033543, 0.0294, 5.8696, 2.5688, 0.040376, 2.1699, 3.682e-05, 3.3034, 0.28607, 8.2682e-06, 0.032002
126, 6.5574, 0.11106, 0.03446, 0.37104, 1.9174, 0.41066, 1.2485, 1.035, 0.96217, 0.1232, 0.68313, 8.7081, 8.5642, 0.27147, 1.2533, 0.01374, 1.0362, 0.9555, 0.02267, 0.97591, 1.3814, 0.82518, 0.98648, 0.55149, 0.53523, 3.3834, 3.9094, 0.61033, 3.6235, 0.0048334, 3.5616, 0.86288, 0.0082881, 0.77128, 1.3813, 0.60762, 0.96777, 0.55146, 0.53513, 3.3829, 3.9087, 0.61021, 2.2013, 0.00056976, 3.0932, 0.66808, 0.005096, 0.62482, 1.3814, 1.0427, 1.0052, 0.55152, 0.53534, 3.3839, 3.9101, 0.61045, 5.0458, 0.0090971, 4.0301, 1.0577, 0.01148, 0.91773, 9.718e-10, 0.017494, 0.00012942, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.74765, 6.7191e-06, 0.081094, 0.014026, 3.7662e-06, 0.0079276, 0.54796, 0.53617, 0.94173, 0.25024, 0.2532, -0.60162, -2.5234, 0.067846, 1.0553, -0.0054514, 1.2316, 0.00086762, 0.0029477, 0.55167, 2.2147, 1.1142, 1.0312, 0.85274, 0.81727, 7.3685, 10.342, 1.1528, 6.1918, 0.015118, 5.8917, 1.7249, 0.013629, 0.99089, 0.25671, 0.030872, 0.00074043, 0.033543, 0.0294, 5.8696, 15.295, 0.10877, 2.4379, 3.9097e-05, 2.0067, 0.27465, 1.0541e-05, 0.017826
127, 3.0049, 0.1623, 0.05357, 0.04951, 1.3368, 0.45659, 1.8513, 1.0199, 0.99375, 0.44948, 0.1972, 3.8382, 5.1284, 0.89516, 1.8455, 0.0001, 2.3081, 1.03, 0, 0.18864, 1.3283, 0.95323, 0.99272, 0.41727, 0.52337, 4.4258, 5.1739, 0.66414, 2.8481, 0.0048299, 3.6064, 0.82123, 0.0034779, 0.34846, 1.3282, 0.74778, 0.97758, 0.41724, 0.52327, 4.4254, 5.1732, 0.66402, 1.3628, 0.002262, 3.0571, 0.64328, 0.0016821, 0.22633, 1.3283, 1.1587, 1.0079, 0.41729, 0.52347, 4.4263, 5.1746, 0.66427, 4.3335, 0.0073979, 4.1557, 0.99918, 0.0052737, 0.4706, 9.718e-10, 0.015602, 8.4718e-05, 2.5427e-10, 3.9943e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 0.81546, 2.4374e-06, 0.11151, 0.011704, 1.192e-06, 0.0055136, 0.20308, 0.67543, 0.92879, 0.11602, -0.077433, -0.8039, 1.4794, 0.48562, -2.1102, -0.0065533, -3.0406, -0.22349, -0.0013015, -0.016101, 2.4535, 1.231, 1.0567, 0.71852, 1.1242, 9.6556, 8.8684, 0.84266, 7.8065, 0.016213, 10.253, 1.8659, 0.0082573, 0.71303, 0.46796, 0.028525, 0.0015108, 0.033543, 0.13342, 10.109, 5.045, 0.011779, 9.0869, 4.7893e-05, 16.331, 0.40341, 8.4429e-06, 0.049124
128, 4, 0.14463, 0.03544, 0.1, 2.0238, 0.48658, 1.6867, 1.0159, 1.0154, 0.83562, 0.65578, 8.623, 5.9486, 0.83706, 1.1582, 0.00011, 3.0585, 0.4582, 0.00077, 0.36192, 1.3792, 0.93615, 1.0031, 0.42546, 0.53433, 4.0784, 5.0087, 0.64911, 3.0346, 0.00050646, 4.0476, 0.72888, 0.0011865, 0.39405, 1.3792, 0.6859, 0.98697, 0.42543, 0.53423, 4.0779, 5.0081, 0.64899, 1.3875, -0.0024541, 3.5105, 0.54482, -0.0011226, 0.2502, 1.3793, 1.1864, 1.0191, 0.42548, 0.53444, 4.0789, 5.0094, 0.64924, 4.6817, 0.0034671, 4.5846, 0.91294, 0.0034957, 0.53789, 9.718e-10, 0.023146, 9.5601e-05, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.0027, 3.2397e-06, 0.10661, 0.012522, 1.9708e-06, 0.0076478, 0.40452, 0.64371, 0.95742, 0.12421, 0.2471, 0.21016, -0.4277, 0.20917, 0.48017, -0.0066852, -1.5164, -0.052972, -0.0025379, 0.15813, 2.3539, 1.2286, 1.0487, 0.72671, 0.82157, 7.9466, 10.445, 1.0891, 5.589, 0.0076982, 9.6116, 1.5107, 0.004911, 0.62996, 0.35115, 0.031608, 0.00076953, 0.033543, 0.030495, 5.5305, 10.924, 0.071538, 2.4117, 1.9116e-05, 11.442, 0.22594, 5.1271e-06, 0.020572
129, 6.2215, 0.11341, 0.01519, 0.05049, 2.0833, 0.28018, 1.6302, 0.36627, 1.0177, 0.64209, 0.92046, 1.9239, 9.7963, 0.25142, 1.5452, 0.00169, 3.951, 0.55897, 0.00335, 0.94647, 1.4522, 0.90831, 0.99724, 0.41524, 0.58904, 4.0259, 4.832, 0.63619, 3.094, 0.003611, 4.1174, 0.81874, 0.0097623, 0.428, 1.4521, 0.47079, 0.97799, 0.41522, 0.58894, 4.0255, 4.8313, 0.63606, 1.4208, -0.0010068, 3.5333, 0.61628, 0.0066702, 0.27971, 1.4522, 1.3458, 1.0165, 0.41527, 0.58915, 4.0264, 4.8326, 0.63631, 4.7672, 0.0082289, 4.7015, 1.0212, 0.012854, 0.57629, 9.718e-10, 0.070752, 0.00013703, 2.5427e-10, 3.9944e-09, 8.6384e-08, 1.6824e-07, 5.6732e-09, 1.0348, 7.8819e-06, 0.12611, 0.01515, 3.5339e-06, 0.0081275, 0.61584, 0.43265, 0.94673, 0.11399, 0.30701, 0.04095, -2.1528, 0.22908, 0.37881, -0.006816, -2.345, 0.0047106, 0.0045441, 0.12066, 2.2885, 1.384, 1.0478, 0.71649, 0.87108, 8.0109, 11.817, 1.0433, 5.8092, 0.014038, 10.58, 1.6328, 0.014981, 0.73534, 0.25852, 0.083623, 0.00094314, 0.033543, 0.0294, 5.8695, 18.032, 0.061256, 2.7248, 4.0185e-05, 15.436, 0.24492, 1.0065e-05, 0.034913
