Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, gamma, kappa, eta1, sig, lam, mup, sigp, rsmax, alpha, alpha1, alpha2, betam1, n, kappa_k, res_min, gamma.median, kappa.median, eta1.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, alpha.median, alpha1.median, alpha2.median, betam1.median, n.median, kappa_k.median, res_min.median, gamma.q5, kappa.q5, eta1.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, n.q5, kappa_k.q5, res_min.q5, gamma.q95, kappa.q95, eta1.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, n.q95, kappa_k.q95, res_min.q95, gamma.var, kappa.var, eta1.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, alpha.var, alpha1.var, alpha2.var, betam1.var, n.var, kappa_k.var, res_min.var, gamma.q5_w_mnoise, kappa.q5_w_mnoise, eta1.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, n.q5_w_mnoise, kappa_k.q5_w_mnoise, res_min.q5_w_mnoise, gamma.q95_w_mnoise, kappa.q95_w_mnoise, eta1.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, n.q95_w_mnoise, kappa_k.q95_w_mnoise, res_min.q95_w_mnoise, gamma.var_w_mnoise, kappa.var_w_mnoise, eta1.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, n.var_w_mnoise, kappa_k.var_w_mnoise, res_min.var_w_mnoise
107, 2.1818, 0.16255, 0.08371, 0.214, 1.0417, 0.52392, 0.89294, 0.97718, 1.2364, 0.44438, 0.33975, 0.81104, 1.2038, 0.56662, 0.02108, 1.2338, 0.66865, 0.00825, 5.1722, 0.76619, 0.04885, 0.58238, 1.0163, 1.1102, 0.63757, 0.49131, 1.7493, 0.80951, 0.70697, 0.013571, 3.9366, 0.5527, 0.0044378, 3.981, 0.80478, 0.050615, 0.45392, 0.98244, 0.98054, 0.56508, 0.36979, 1.3448, -0.49598, 0.62403, 0.0062336, 2.8648, 0.21888, -0.0048821, 3.0367, 0.62528, 0.043423, 0.71083, 1.0503, 1.24, 0.71006, 0.61282, 2.1537, 2.115, 0.78991, 0.020907, 5.0083, 0.88651, 0.013758, 4.9253, 0.98428, 0.057807, 0.0060986, 0.00042495, 0.0062185, 0.0019422, 0.0054576, 0.060461, 0.62993, 0.0025427, 1.9896e-05, 0.42456, 0.041187, 3.2104e-05, 0.32958, 0.011909, 1.912e-05, -0.18208, 0.92643, 0.26042, 0.38585, 0.22391, 1.1157, -0.75866, 0.39194, -0.00045777, 1.6492, -0.43096, -0.014206, 0.81966, -0.088, 0.029602, 1.3468, 1.1063, 1.9601, 0.88929, 0.7587, 2.3828, 2.3777, 1.022, 0.027599, 6.224, 1.5364, 0.023082, 7.1423, 1.6976, 0.071628, 0.216, 0.0029884, 0.26693, 0.02342, 0.026427, 0.14835, 0.90893, 0.036682, 7.2737e-05, 1.9339, 0.35763, 0.00012847, 3.6939, 0.2946, 0.0001632
108, 2.5, 0.2982, 0.06484, 0.6, 1.6667, 0.77092, 0.92858, 1.0653, 0.87941, 0.41175, 0.28611, 1.1012, 0.12765, 0.32978, 0.00045, 7.9993, 0.62862, 0.00789, 1.6314, 0.87548, 0.07689, 1.4136, 0.98333, 1.3846, 0.45028, 0.33053, 3.1914, 1.3179, 0.59312, 0.0063904, 3.4975, 0.83419, 0.0080426, 2.1631, 1.3941, 0.052333, 1.192, 0.93731, 1.2, 0.31235, 0.11466, 2.0697, -0.44844, 0.4562, -0.0026056, 1.4204, 0.3673, -0.0049457, 0.60912, 1.0287, 0.037694, 1.6353, 1.0293, 1.5692, 0.58822, 0.54639, 4.3131, 3.0842, 0.73004, 0.015386, 5.5746, 1.3011, 0.021031, 3.7172, 1.7595, 0.066972, 0.018153, 0.00078282, 0.012597, 0.0070324, 0.017223, 0.46506, 1.1531, 0.0069293, 2.9912e-05, 1.5946, 0.080567, 6.2352e-05, 0.89261, 0.04934, 7.9206e-05, 0.88752, 0.88818, 0.44486, 0.13373, 0.0090738, -1.3087, -2.3903, 0.3591, -0.010148, -1.674, 0.19457, -0.0054191, -1.2744, 0.58606, 0.027754, 1.9398, 1.0785, 2.3243, 0.76684, 0.65198, 7.6915, 5.026, 0.82714, 0.022928, 8.669, 1.4738, 0.021504, 5.6007, 2.2021, 0.076911, 0.10231, 0.0033463, 0.3264, 0.037037, 0.038193, 7.4849, 5.0824, 0.020242, 0.00010109, 9.885, 0.15121, 6.6981e-05, 4.3676, 0.24132, 0.00022329
109, 2.9733, 0.30271, 0.12022, 0.10006, 1.1111, 0.41343, 1.7393, 0.97657, 1.4911, 0.40595, 0.57538, 1.2935, 0.75638, 0.81055, 0.0006, 5.4275, 0.57931, 0.00029, 5.6108, 0.41887, 0.03237, 0.79738, 0.962, 1.5265, 0.32492, 0.44513, 1.9707, 1.1843, 0.74725, 0.005345, 5.2647, 0.64098, 0.0056608, 3.9952, 0.54547, 0.043782, 0.65124, 0.93036, 1.3903, 0.24941, 0.32741, 1.3304, -0.54072, 0.67062, -0.0035534, 4.0286, 0.25651, -0.002184, 2.9691, 0.35617, 0.036364, 0.94352, 0.99363, 1.6628, 0.40042, 0.56285, 2.6109, 2.9094, 0.82389, 0.014243, 6.5008, 1.0254, 0.013506, 5.0213, 0.73478, 0.0512, 0.0078942, 0.00036987, 0.0068614, 0.0021072, 0.0051221, 0.1515, 1.0999, 0.0021707, 2.9267e-05, 0.56472, 0.054634, 2.2746e-05, 0.38912, 0.013246, 2.0339e-05, -0.070812, 0.87291, 0.55191, 0.060596, 0.17944, 0.97642, -1.4679, 0.37278, -0.0089801, 0.31329, -0.30184, -0.012519, 0.5799, -0.18809, 0.02269, 1.6656, 1.0511, 2.5012, 0.58924, 0.71083, 2.9649, 3.8366, 1.1217, 0.01967, 10.216, 1.5838, 0.023841, 7.4105, 1.279, 0.064873, 0.2786, 0.0029334, 0.3511, 0.025823, 0.026092, 0.36537, 2.6, 0.051832, 7.5848e-05, 9.0616, 0.32855, 0.00012216, 4.3112, 0.19889, 0.00016442
110, 3, 0.21736, 0.06894, 0.10552, 1.5151, 0.47661, 0.42981, 1.0497, 0.73885, 0.43479, 0.3397, 1.599, 0.76761, 0.77635, 1e-05, 8.3476, 1.4587, 0.00181, 6.8057, 0.73764, 0.06878, 0.68593, 0.99073, 1.2907, 0.42923, 0.478, 1.8869, 1.5552, 0.71087, 0.0098977, 5.2611, 0.71861, 0.0063969, 5.3853, 0.66578, 0.044916, 0.56815, 0.95927, 1.1648, 0.36414, 0.38871, 1.348, 0.33914, 0.63575, 0.0026558, 4.2409, 0.41119, 0.0018036, 4.5529, 0.49526, 0.039336, 0.80372, 1.0222, 1.4166, 0.49432, 0.5673, 2.4258, 2.7712, 0.78598, 0.01714, 6.2813, 1.026, 0.01099, 6.2178, 0.8363, 0.050495, 0.0051276, 0.00036573, 0.0058582, 0.001566, 0.0029472, 0.10733, 0.54657, 0.0020856, 1.9385e-05, 0.38468, 0.034932, 7.7981e-06, 0.25613, 0.010747, 1.1508e-05, -0.0065279, 0.90171, 0.18942, 0.18271, 0.22363, -1.9851, -1.1989, 0.29942, -0.0027513, -2.2825, -0.44757, -0.00084322, 1.6423, -0.80485, 0.024398, 1.3784, 1.0798, 2.3919, 0.67575, 0.73238, 5.7589, 4.3093, 1.1223, 0.022547, 12.805, 1.8848, 0.013637, 9.1284, 2.1364, 0.065433, 0.17723, 0.0029292, 0.44825, 0.022462, 0.023917, 5.5415, 2.8035, 0.06257, 5.9137e-05, 21.033, 0.50267, 1.9375e-05, 5.1784, 0.79938, 0.00015559
111, 5.3333, 0.34261, 0.05169, 0.0412, 1.3368, 0.36861, 1.6082, 1.0945, 1.1152, 0.01054, 0.413, 0.18983, 6.3704, 0.78441, 0.03335, 9.112, 0.71465, 0.03382, 2.5602, 0.28438, 0.07362, 1.3193, 1.003, 1.5319, 0.28626, 0.66097, 2.0094, 2.9465, 0.79923, 0.012041, 5.0789, 0.55885, 0.0074918, 4.6729, 0.61235, 0.05834, 1.143, 0.96342, 1.39, 0.18767, 0.49367, 1.4841, 1.5046, 0.70657, 0.0048997, 3.3588, 0.13201, -0.0010347, 3.6634, 0.39493, 0.049619, 1.4956, 1.0426, 1.6739, 0.38485, 0.82828, 2.5346, 4.3884, 0.8919, 0.019183, 6.7989, 0.98569, 0.016018, 5.6823, 0.82978, 0.067062, 0.011485, 0.00057869, 0.007446, 0.0035928, 0.010346, 0.10197, 0.76842, 0.0031735, 1.8852e-05, 1.0935, 0.067339, 2.6871e-05, 0.37663, 0.017473, 2.8114e-05, 0.2981, 0.91078, 0.97839, 0.014227, 0.3699, 0.15433, 0.069102, 0.54216, -0.0014511, 1.1007, -0.54445, -0.0061568, 1.7594, -0.20013, 0.036756, 2.3405, 1.0952, 2.0855, 0.55829, 0.95205, 3.8644, 5.8239, 1.0563, 0.025534, 9.057, 1.6622, 0.02114, 7.5863, 1.4248, 0.079925, 0.38544, 0.0031422, 0.11326, 0.027352, 0.031316, 1.2719, 3.0602, 0.024427, 6.7287e-05, 5.8495, 0.44992, 6.8853e-05, 3.1374, 0.24399, 0.00017219
112, 2, 0.23842, 0.10557, 0.09973, 0.91398, 0.55989, 0.95446, 0.97593, 0.536, 0.4464, 0.3831, 1.0751, 0.9754, 0.77616, 0.00024, 8.8799, 0.14642, 0.00343, 5.7354, 0.24015, 0.03407, 0.53434, 0.98647, 1.3814, 0.4082, 0.26536, 1.5344, 1.1713, 0.71885, 0.0059964, 5.6728, 0.45815, 0.0065243, 3.9037, 0.67018, 0.040057, 0.37446, 0.95175, 1.2308, 0.31941, 0.11023, 1.0153, -0.56183, 0.62615, -0.0029419, 4.3386, 0.073365, -0.0047768, 2.8227, 0.44192, 0.031752, 0.69422, 1.0212, 1.5321, 0.49699, 0.42049, 2.0536, 2.9044, 0.81155, 0.014935, 7.0071, 0.84293, 0.017825, 4.9847, 0.89845, 0.048361, 0.0094481, 0.00044551, 0.0083909, 0.0029139, 0.0088948, 0.099612, 1.1102, 0.0031762, 2.953e-05, 0.65799, 0.054724, 4.7205e-05, 0.43192, 0.019258, 2.5492e-05, -0.11938, 0.89624, 0.55231, 0.13933, -0.018893, 0.70716, -1.0382, 0.42315, -0.0099399, -1.739, -0.43567, -0.01147, 0.77321, -0.20484, 0.018637, 1.1881, 1.0767, 2.2105, 0.67707, 0.54961, 2.3617, 3.3808, 1.0146, 0.021933, 13.085, 1.352, 0.024518, 7.0342, 1.5452, 0.061476, 0.15795, 0.003009, 0.25408, 0.026719, 0.029864, 0.25296, 1.8044, 0.032318, 9.3868e-05, 20.305, 0.29528, 0.00011967, 3.6222, 0.283, 0.00016957
113, 2.25, 0.30385, 0.0606, 0.15791, 2.0159, 0.83622, 0.54272, 0.90669, 1.9097, 0.26153, 0.24624, 4.0173, 7.6441, 0.68062, 0.01032, 1.7016, 0.22126, 0.00152, 2.5061, 1.0259, 0.02441, 0.68187, 0.97537, 1.3145, 0.4591, 0.36081, 2.3235, 1.322, 0.73273, 0.0060718, 6.2791, 0.46354, 0.0032777, 3.7679, 0.77415, 0.041399, 0.55712, 0.93555, 1.1325, 0.35274, 0.20628, 1.3364, -0.33937, 0.63774, -0.0026426, 4.5998, 0.13521, -0.0048609, 2.5317, 0.51099, 0.031916, 0.80662, 1.0152, 1.4964, 0.56546, 0.51534, 3.3105, 2.9833, 0.82771, 0.014786, 7.9585, 0.79187, 0.011416, 5.0041, 1.0373, 0.050881, 0.0057522, 0.00058591, 0.012236, 0.0041811, 0.0088256, 0.36012, 1.0201, 0.0033349, 2.8068e-05, 1.0424, 0.039844, 2.4482e-05, 0.56482, 0.025598, 3.3237e-05, 0.40245, 0.88306, 0.39367, 0.12298, 0.076887, -3.5656, -2.9046, 0.55196, -0.011642, 1.4678, -0.0063063, -0.0050427, 0.5043, 0.13351, 0.019496, 0.96129, 1.0677, 2.2353, 0.79523, 0.64473, 8.2125, 5.5485, 0.91349, 0.023786, 11.09, 0.93338, 0.011598, 7.0315, 1.4148, 0.063301, 0.028858, 0.0031494, 0.31338, 0.041759, 0.029795, 12.818, 6.6026, 0.012078, 0.00011598, 8.5559, 0.081593, 2.5588e-05, 3.9367, 0.1517, 0.00017732
114, 4.5625, 0.14721, 0.04663, 0, 1.1778, 0.19263, 1.3507, 1.0793, 0.64349, 0.42826, 0.60469, 0.85331, 0.58128, 0.98999, 0.00128, 8.9719, 1.794, 0.00393, 4.3879, 0.26061, 0.05327, 1.0102, 0.98508, 1.0915, 0.36823, 0.37281, 0.54889, 1.3175, 0.80775, 0.0055988, 5.4669, 0.70606, 0.0053628, 4.5684, 0.58514, 0.049694, 0.83288, 0.94554, 0.97157, 0.26756, 0.21815, -0.052558, 0.48242, 0.70136, -0.0024499, 4.2379, 0.31683, -0.003344, 3.5187, 0.35034, 0.039056, 1.1875, 1.0246, 1.2114, 0.46891, 0.52747, 1.1503, 2.1526, 0.91413, 0.013648, 6.6959, 1.0953, 0.014069, 5.6181, 0.81994, 0.060332, 0.011617, 0.00057777, 0.005314, 0.0037461, 0.0088408, 0.1337, 0.25776, 0.0041829, 2.3944e-05, 0.55829, 0.055997, 2.8019e-05, 0.40723, 0.020378, 4.1827e-05, 0.042507, 0.89289, 0.77662, 0.084039, 0.088816, -0.47267, 0.10395, 0.53901, -0.0125, 3.2437, -0.041676, -0.012318, 2.4925, 0.041892, 0.027267, 1.9778, 1.0773, 1.4063, 0.65243, 0.65681, 1.5704, 2.5311, 1.0765, 0.023698, 7.6901, 1.4538, 0.023043, 6.6443, 1.1284, 0.072121, 0.34609, 0.0031413, 0.036641, 0.029852, 0.02981, 0.38572, 0.54433, 0.026694, 0.00012107, 1.8268, 0.20665, 0.00011554, 1.5928, 0.10908, 0.00018591
115, 6.5574, 0.10993, 0.11064, 0.37139, 1.1799, 0.1906, 0.51055, 1.0441, 1.8096, 0.61252, 0.27059, 1.6937, 1.3049, 0.60625, 2e-05, 5.3413, 1.0398, 0.01325, 1.4627, 3.3013, 0.07146, 1.0065, 1.011, 1.099, 0.67684, 0.45716, 2.4011, 1.216, 0.68053, 0.0053283, 2.3261, 0.7733, 0.019759, 4.6677, 1.5958, 0.060063, 0.82321, 0.97356, 0.97513, 0.5813, 0.33604, 1.9383, -0.16858, 0.58753, -0.0031505, 0.84554, 0.44079, 0.011362, 3.3263, 1.3775, 0.048709, 1.1898, 1.0484, 1.2229, 0.77237, 0.57828, 2.864, 2.6007, 0.77353, 0.013807, 3.8067, 1.1058, 0.028157, 6.0092, 1.814, 0.071418, 0.012417, 0.00051689, 0.0056731, 0.0033738, 0.0054223, 0.079181, 0.70861, 0.003197, 2.6571e-05, 0.81023, 0.040866, 2.6065e-05, 0.66512, 0.017609, 4.765e-05, 0.090259, 0.91967, 0.50129, 0.40553, 0.18995, 1.4586, -0.33346, 0.40678, -0.0090069, -0.15665, 0.0834, 0.0029504, 1.7423, 1.062, 0.037288, 1.9227, 1.1023, 1.6967, 0.94814, 0.72438, 3.3437, 2.7655, 0.95428, 0.019663, 4.8089, 1.4632, 0.036568, 7.5932, 2.1295, 0.082839, 0.31029, 0.0030804, 0.13205, 0.027205, 0.026392, 0.32836, 0.88742, 0.027699, 7.5954e-05, 2.2784, 0.17592, 0.00010443, 3.1632, 0.10529, 0.00019173
116, 3, 0.19839, 0.09253, 0.29999, 1.25, 0.46631, 0.91298, 0.99747, 1.429, 0.46589, 0.33976, 0.11565, 1.2037, 0.99874, 0.00307, 0.88585, 1.8769, 0.00231, 3.9451, 0.63878, 0.03972, 0.93511, 1.0216, 1.2613, 0.60776, 0.53686, 1.9039, 1.0776, 0.71396, 0.0070591, 2.4015, 0.54123, 0.015931, 5.9773, 1.022, 0.046721, 0.80979, 0.98268, 1.1438, 0.53354, 0.41208, 1.4909, -0.56431, 0.63233, -0.0016839, 0.98781, 0.18121, 0.010359, 5.0481, 0.8664, 0.03965, 1.0604, 1.0605, 1.3789, 0.68197, 0.66164, 2.3169, 2.7196, 0.79558, 0.015802, 3.8151, 0.90126, 0.021503, 6.9064, 1.1777, 0.053791, 0.0058049, 0.00055911, 0.0051058, 0.0020359, 0.0057551, 0.063044, 0.99648, 0.0024627, 2.8253e-05, 0.73863, 0.047908, 1.1476e-05, 0.31907, 0.0089534, 1.8477e-05, -0.098608, 0.92966, 0.17028, 0.39407, 0.26796, 0.73354, -1.0891, 0.30489, -0.0063691, -2.7784, -0.55443, 0.001108, 2.1705, 0.028991, 0.025749, 1.9688, 1.1135, 2.3524, 0.82145, 0.80576, 3.0743, 3.2444, 1.123, 0.020487, 7.5813, 1.6369, 0.030754, 9.784, 2.0151, 0.067692, 0.39496, 0.0031226, 0.44, 0.016878, 0.026725, 0.50629, 1.7352, 0.061849, 6.6647e-05, 9.9169, 0.44371, 8.121e-05, 5.3561, 0.36449, 0.00016256
117, 2.25, 0.34455, 0.13744, 0.0892, 1.0079, 0.51293, 1.7962, 0.94851, 0.92745, 0.34529, 0.28427, 2.3246, 0.9779, 0.56956, 0.00541, 8.9966, 0.19464, 0.00182, 3.9881, 0.23038, 0.03244, 0.6798, 0.96256, 1.4509, 0.2979, 0.31015, 1.3851, 1.3455, 0.75628, 0.0056455, 4.8148, 0.55904, 0.0052165, 3.5344, 0.70508, 0.039942, 0.50495, 0.92772, 1.2947, 0.20475, 0.16117, 0.73928, -0.40492, 0.66316, -0.003272, 3.2376, 0.1886, -0.0040931, 2.2673, 0.43269, 0.030274, 0.85464, 0.9974, 1.6072, 0.39104, 0.45913, 2.0309, 3.096, 0.8494, 0.014563, 6.392, 0.92947, 0.014526, 4.8015, 0.97747, 0.049611, 0.011299, 0.00044874, 0.0090212, 0.0032068, 0.0082035, 0.15415, 1.1325, 0.0032049, 2.9392e-05, 0.91942, 0.050718, 3.2034e-05, 0.59339, 0.027424, 3.4552e-05, -0.057576, 0.87229, 0.58129, 0.026926, 0.029211, 0.3384, -1.304, 0.42984, -0.011326, 0.91858, -0.33885, -0.01286, 0.35972, -0.18758, 0.017958, 1.4172, 1.0528, 2.3206, 0.56887, 0.5911, 2.4318, 3.995, 1.0827, 0.022617, 8.711, 1.4569, 0.023293, 6.7091, 1.5977, 0.061926, 0.20096, 0.0030122, 0.27952, 0.027139, 0.029173, 0.40493, 2.5946, 0.039388, 0.00010646, 5.6108, 0.29798, 0.00012077, 3.7251, 0.29452, 0.00017863
118, 4.4984, 0.28084, 0.05792, 0.09349, 0.79167, 0.36102, 0.4759, 0.90508, 1.9385, 0.18205, 0.75003, 3.7828, 2.2093, 0.65909, 0.01921, 1.6395, 0.14229, 0.00244, 2.9959, 1.2145, 0.05735, 1.1887, 0.99345, 1.4974, 0.32207, 0.48732, 1.1873, 1.3028, 0.77423, 0.0047876, 4.9356, 0.6662, 0.002872, 6.4721, 0.45784, 0.054988, 1.0556, 0.96271, 1.364, 0.24442, 0.36154, 0.84736, -0.14613, 0.69776, -0.0021536, 3.9018, 0.28069, -0.0059557, 5.6932, 0.30274, 0.049164, 1.3219, 1.0242, 1.6307, 0.39972, 0.61309, 1.5272, 2.7517, 0.85069, 0.011729, 5.9695, 1.0517, 0.0117, 7.2509, 0.61294, 0.060812, 0.0065565, 0.00034919, 0.006571, 0.0022285, 0.0058471, 0.042705, 0.77593, 0.0021611, 1.7808e-05, 0.39506, 0.054931, 2.8803e-05, 0.22421, 0.0088917, 1.2537e-05, 0.59916, 0.90468, 0.99945, 0.070999, 0.21796, 0.24443, -0.82283, 0.52731, -0.0056645, -0.84241, -0.36596, -0.011701, 2.9606, -0.09924, 0.034403, 1.7783, 1.0822, 1.9953, 0.57314, 0.75668, 2.1301, 3.4284, 1.0211, 0.01524, 10.714, 1.6984, 0.017446, 9.9836, 1.0149, 0.075572, 0.12848, 0.0029127, 0.091639, 0.023299, 0.026817, 0.32856, 1.67, 0.022535, 4.0379e-05, 12.34, 0.39377, 7.8501e-05, 4.5575, 0.1147, 0.00015662
119, 2.1818, 0.31447, 0.1057, 0.42002, 1.25, 0.63982, 1.6726, 1.007, 1.7332, 0.54085, 0.35403, 1.6059, 0.52666, 0.71175, 0.00026, 1.5558, 1.6702, 0.00185, 2.256, 1.1532, 0.03867, 1.0695, 1.0218, 1.4149, 0.4485, 0.25456, 3.5308, 1.4722, 0.76665, 0.006846, 2.7724, 0.55784, 0.010575, 3.3668, 1.0119, 0.045226, 0.90318, 0.97366, 1.2564, 0.34192, 0.090823, 2.7119, -0.2935, 0.65588, -0.0021444, 0.97056, 0.17734, -0.0015528, 2.0282, 0.76716, 0.034032, 1.2358, 1.07, 1.5733, 0.55508, 0.4183, 4.3497, 3.2379, 0.87742, 0.015836, 4.5743, 0.93835, 0.022703, 4.7055, 1.2567, 0.05642, 0.010221, 0.00085841, 0.0092783, 0.0041985, 0.0099092, 0.24786, 1.1524, 0.0045351, 2.9875e-05, 1.2001, 0.053513, 5.4364e-05, 0.66232, 0.022145, 4.6314e-05, 0.068171, 0.92563, 0.53961, 0.16713, -0.03448, 2.0833, -1.4292, 0.48807, -0.010661, -1.7997, -0.22641, -0.0072311, 0.11505, 0.059721, 0.022529, 2.0708, 1.1181, 2.2901, 0.72987, 0.5436, 4.9782, 4.3736, 1.0452, 0.024353, 7.3446, 1.3421, 0.028381, 6.6186, 1.9641, 0.067922, 0.37058, 0.0034219, 0.28315, 0.029262, 0.030879, 0.77438, 3.1114, 0.028686, 0.00011329, 7.7265, 0.22733, 0.00011719, 3.9083, 0.33513, 0.00019039
120, 2, 0.062, 0.15337, 0.59912, 1.1719, 0.38897, 0.83042, 1.0811, 0.68945, 0.58865, 0.28196, 1.5555, 0.81505, 0.58224, 0.00044, 3.7151, 1.1254, 0.00691, 1.0474, 1.95, 0.04357, 1.0754, 1.0273, 1.2032, 0.5683, 0.49065, 1.1124, 1.325, 0.50713, 0.0064092, 1.8607, 0.73795, 0.014439, 2.0531, 1.7194, 0.047028, 0.82072, 0.97969, 1.0298, 0.42823, 0.32012, 0.13607, -0.44663, 0.36282, -0.0025881, 0.075287, 0.31844, 0.005114, 0.49243, 1.328, 0.032543, 1.3302, 1.0748, 1.3766, 0.70838, 0.66118, 2.0887, 3.0965, 0.65143, 0.015406, 3.6462, 1.1575, 0.023764, 3.6137, 2.1108, 0.061512, 0.023981, 0.0008363, 0.011114, 0.007252, 0.010748, 0.3523, 1.16, 0.0076972, 2.9921e-05, 1.1782, 0.065048, 3.2138e-05, 0.90024, 0.056623, 7.7545e-05, 0.1703, 0.93135, 0.47853, 0.27918, 0.19771, -0.43552, -0.57142, 0.18731, -0.008245, -0.99637, -0.0841, -0.0022668, -1.1038, 0.94214, 0.02254, 1.9806, 1.1232, 1.9279, 0.85743, 0.78359, 2.6603, 3.2213, 0.82694, 0.021063, 4.7178, 1.56, 0.031144, 5.2099, 2.4967, 0.071515, 0.30281, 0.0033998, 0.1941, 0.030898, 0.031718, 0.88558, 1.3292, 0.037806, 7.9372e-05, 3.0171, 0.24977, 0.00010315, 3.6834, 0.22331, 0.00022163
121, 4, 0.18588, 0.05414, 0.12047, 0.82812, 0.33729, 1.6389, 1.0183, 0.60394, 0.42476, 0.43377, 1.0974, 0.57956, 0.65953, 0.00362, 4.4607, 1.8966, 0.01274, 5.3743, 0.36212, 0.04084, 0.90841, 1.0073, 1.173, 0.4556, 0.46115, 1.4357, 1.3416, 0.75635, 0.0083479, 4.7847, 0.79456, 0.0045248, 6.8936, 0.61734, 0.055666, 0.78255, 0.97406, 1.0626, 0.3757, 0.28608, 1.0107, -0.2806, 0.67686, 0.00038567, 3.7195, 0.35445, -0.0037971, 6.0449, 0.45792, 0.049026, 1.0343, 1.0405, 1.2834, 0.5355, 0.63621, 1.8608, 2.9638, 0.83583, 0.01631, 5.85, 1.2347, 0.012847, 7.7423, 0.77675, 0.062306, 0.0058549, 0.00040849, 0.0045047, 0.0023597, 0.011328, 0.066783, 0.97262, 0.0023351, 2.3433e-05, 0.4194, 0.071592, 2.5597e-05, 0.26625, 0.0093929, 1.6297e-05, 0.30817, 0.91763, 0.64426, 0.19299, 0.16554, 0.54718, -0.55222, 0.48154, -0.0033451, 1.1935, -0.16628, -0.010403, 3.9539, 0.113, 0.034836, 1.5087, 1.097, 1.7018, 0.71822, 0.75675, 2.3243, 3.2354, 1.0312, 0.020041, 8.3759, 1.7554, 0.019452, 9.8333, 1.1217, 0.076497, 0.13317, 0.002972, 0.10334, 0.025491, 0.032297, 0.29182, 1.3256, 0.027913, 5.0536e-05, 4.7667, 0.34123, 8.2359e-05, 3.194, 0.094013, 0.00016038
122, 6.5574, 0.10961, 0.14472, 0.52977, 0.81121, 0.16569, 0.51746, 0.94211, 1.4635, 0.78232, 0.56176, 5.8578, 8.371, 0.05984, 0.00662, 5.3688, 0.91618, 0.03139, 1.3169, 1.2029, 0.08849, 1.131, 1.0192, 1.1587, 0.62422, 0.52382, 1.8823, 1.3254, 0.61298, 0.0063909, 7.6074, 0.58711, 0.010455, 3.2197, 2.3438, 0.074482, 0.86022, 0.97191, 1.0052, 0.49783, 0.36075, 0.86288, -0.4462, 0.48512, -0.0026064, 5.5029, 0.25186, 0.00048906, 1.3328, 1.9948, 0.057601, 1.4018, 1.0665, 1.3122, 0.75061, 0.6869, 2.9017, 3.097, 0.74083, 0.015388, 9.712, 0.92235, 0.02042, 5.1066, 2.6928, 0.091362, 0.027107, 0.00082752, 0.0087086, 0.0059041, 0.0098292, 0.38412, 1.16, 0.0060422, 2.9921e-05, 1.6371, 0.04154, 3.6707e-05, 1.316, 0.045016, 0.00010532, 0.4968, 0.92344, 0.55396, 0.34059, 0.23516, 0.41826, -0.57718, 0.32531, -0.0082569, 4.6732, -0.13121, -0.0046779, 0.0065451, 1.701, 0.048505, 1.7653, 1.115, 1.7633, 0.90785, 0.81249, 3.3464, 3.228, 0.90064, 0.021039, 10.542, 1.3054, 0.025587, 6.4329, 2.9867, 0.10046, 0.14868, 0.003391, 0.13515, 0.029734, 0.030799, 0.79224, 1.3379, 0.030585, 7.9303e-05, 3.1822, 0.19071, 8.4638e-05, 3.8161, 0.15275, 0.0002494
